24.81667	 4.684	-0.701	3.4631	0.0000	0.0016	0.0005	1.6431e-003	1.6431e-003	8.07963e-003
24.83333	 4.725	-0.670	3.4600	0.0001	0.0018	0.0006	1.8151e-003	1.8151e-003	8.90009e-003
24.85000	 4.767	-0.639	3.4566	0.0001	0.0020	0.0007	2.0052e-003	2.0052e-003	9.80894e-003
24.86667	 4.809	-0.608	3.4532	0.0001	0.0022	0.0007	2.2151e-003	2.2151e-003	1.08156e-002
24.88333	 4.854	-0.576	3.4498	0.0002	0.0024	0.0008	2.4471e-003	2.4471e-003	1.19303e-002
24.90000	 4.898	-0.541	3.4464	0.0002	0.0027	0.0009	2.7033e-003	2.7033e-003	1.31648e-002
24.91667	 4.944	-0.508	3.4430	0.0003	0.0030	0.0010	2.9863e-003	2.9863e-003	1.45315e-002
24.93333	 4.992	-0.472	3.4395	0.0003	0.0033	0.0011	3.2990e-003	3.2990e-003	1.60447e-002
24.95000	 5.039	-0.434	3.4361	0.0004	0.0036	0.0013	3.6444e-003	3.6444e-003	1.77197e-002
24.96667	 5.087	-0.398	3.4327	0.0004	0.0040	0.0014	4.0260e-003	4.0260e-003	1.95738e-002
24.98333	 5.136	-0.360	3.4293	0.0005	0.0044	0.0016	4.4475e-003	4.4475e-003	2.16259e-002
25.00000	 5.187	-0.321	3.4260	0.0006	0.0049	0.0017	4.9132e-003	4.9132e-003	2.38970e-002
25.01667	 5.241	-0.281	3.4226	0.0007	0.0054	0.0019	5.4276e-003	5.4276e-003	2.64101e-002
25.03333	 5.295	-0.237	3.4192	0.0008	0.0059	0.0022	5.9959e-003	5.9959e-003	2.91909e-002
25.05000	 5.352	-0.193	3.4158	0.0009	0.0066	0.0024	6.6236e-003	6.6236e-003	3.22675e-002
25.06667	 5.407	-0.147	3.4124	0.0010	0.0073	0.0027	7.3172e-003	7.3172e-003	3.56713e-002
25.08333	 5.463	-0.102	3.4090	0.0012	0.0080	0.0030	8.0833e-003	8.0833e-003	3.94367e-002
25.10000	 5.520	-0.056	3.4056	0.0013	0.0089	0.0033	8.9296e-003	8.9296e-003	4.36019e-002
25.11667	 5.577	-0.010	3.4023	0.0015	0.0098	0.0037	9.8645e-003	9.8645e-003	4.82088e-002
25.13333	 5.639	 0.037	3.3989	0.0016	0.0108	0.0041	1.0897e-002	1.0897e-002	5.33042e-002
25.15000	 5.698	 0.089	3.3955	0.0018	0.0119	0.0046	1.2038e-002	1.2038e-002	5.89393e-002
25.16667	 5.758	 0.137	3.3922	0.0021	0.0132	0.0051	1.3299e-002	1.3299e-002	6.51709e-002
25.18333	 5.823	 0.187	3.3888	0.0023	0.0146	0.0057	1.4691e-002	1.4691e-002	7.20619e-002
25.20000	 5.886	 0.241	3.3854	0.0026	0.0161	0.0063	1.6229e-002	1.6229e-002	7.96816e-002
25.21667	 5.951	 0.294	3.3821	0.0029	0.0178	0.0070	1.7929e-002	1.7929e-002	8.81066e-002
25.23333	 6.018	 0.349	3.3787	0.0032	0.0183	0.0073	1.8494e-002	1.8494e-002	9.09705e-002
25.25000	 6.084	 0.405	3.3754	0.0035	0.0213	0.0085	2.1498e-002	2.1498e-002	1.05844e-001
25.26667	 6.151	 0.461	3.3720	0.0039	0.0242	0.0098	2.4449e-002	2.4449e-002	1.20481e-001
25.28333	 6.220	 0.518	3.3687	0.0044	0.0272	0.0111	2.7454e-002	2.7454e-002	1.35404e-001
25.30000	 6.292	 0.576	3.3653	0.0049	0.0303	0.0124	3.0564e-002	3.0564e-002	1.50873e-001
25.31667	 6.364	 0.638	3.3620	0.0055	0.0335	0.0139	3.3833e-002	3.3833e-002	1.67152e-001
25.33333	 6.439	 0.700	3.3586	0.0061	0.0368	0.0153	3.7102e-002	3.7102e-002	1.83455e-001
25.35000	 6.514	 0.764	3.3553	0.0067	0.0402	0.0169	4.0530e-002	4.0530e-002	2.00567e-001
25.36667	 6.589	 0.829	3.3520	0.0075	0.0436	0.0184	4.3959e-002	4.3959e-002	2.17702e-001
25.38333	 6.665	 0.894	3.3486	0.0082	0.0470	0.0200	4.7387e-002	4.7387e-002	2.34859e-001
25.40000	 6.743	 0.959	3.3453	0.0091	0.0504	0.0216	5.0868e-002	5.0868e-002	2.52299e-001
25.41667	 6.822	 1.027	3.3420	0.0100	0.0540	0.0234	5.4456e-002	5.4456e-002	2.70286e-001
25.43333	 6.903	 1.096	3.3386	0.0109	0.0576	0.0251	5.8096e-002	5.8096e-002	2.88557e-001
25.45000	 6.983	 1.166	3.3353	0.0120	0.0613	0.0269	6.1842e-002	6.1842e-002	3.07375e-001
25.46667	 7.065	 1.236	3.3320	0.0130	0.0650	0.0288	6.5536e-002	6.5536e-002	3.25949e-001
25.48333	 7.152	 1.308	3.3287	0.0142	0.0687	0.0307	6.9335e-002	6.9335e-002	3.45070e-001
25.50000	 7.237	 1.384	3.3253	0.0154	0.0728	0.0327	7.3400e-002	7.3400e-002	3.65530e-001
25.51667	 7.324	 1.459	3.3220	0.0167	0.0767	0.0347	7.7358e-002	7.7358e-002	3.85483e-001
25.53333	 7.408	 1.536	3.3187	0.0180	0.0807	0.0368	8.1423e-002	8.1423e-002	4.05983e-001
25.55000	 7.496	 1.609	3.3154	0.0194	0.0846	0.0389	8.5329e-002	8.5329e-002	4.25709e-001
25.56667	 7.584	 1.687	3.3121	0.0209	0.0887	0.0411	8.9446e-002	8.9446e-002	4.46513e-001
25.58333	 7.673	 1.765	3.3088	0.0225	0.0928	0.0433	9.3564e-002	9.3564e-002	4.67336e-001
25.60000	 7.765	 1.843	3.3055	0.0241	0.0969	0.0456	9.7734e-002	9.7734e-002	4.88444e-001
25.61667	 7.854	 1.925	3.3022	0.0258	0.1012	0.0480	1.0206e-001	1.0206e-001	5.10367e-001
25.63333	 7.950	 2.004	3.2989	0.0275	0.1053	0.0503	1.0623e-001	1.0623e-001	5.31515e-001
25.65000	 8.046	 2.089	3.2956	0.0294	0.1098	0.0529	1.1078e-001	1.1078e-001	5.54541e-001
25.66667	 8.143	 2.175	3.2923	0.0313	0.1143	0.0554	1.1532e-001	1.1532e-001	5.77589e-001
25.68333	 8.244	 2.261	3.2890	0.0332	0.1189	0.0581	1.1991e-001	1.1991e-001	6.00925e-001
25.70000	 8.344	 2.352	3.2857	0.0353	0.1237	0.0609	1.2472e-001	1.2472e-001	6.25347e-001
25.71667	 8.446	 2.442	3.2824	0.0374	0.1284	0.0637	1.2947e-001	1.2947e-001	6.49527e-001
25.73333	 8.549	 2.533	3.2791	0.0397	0.1332	0.0666	1.3433e-001	1.3433e-001	6.74263e-001
25.75000	 8.654	 2.626	3.2758	0.0420	0.1381	0.0695	1.3925e-001	1.3925e-001	6.99289e-001
25.76667	 8.757	 2.721	3.2725	0.0444	0.1430	0.0726	1.4427e-001	1.4427e-001	7.24874e-001
25.78333	 8.859	 2.813	3.2693	0.0468	0.1479	0.0756	1.4918e-001	1.4918e-001	7.49950e-001
25.80000	 8.965	 2.905	3.2660	0.0494	0.1527	0.0787	1.5404e-001	1.5404e-001	7.74785e-001
25.81667	 9.066	 3.001	3.2627	0.0520	0.1578	0.0819	1.5911e-001	1.5911e-001	8.00713e-001
25.83333	 9.168	 3.091	3.2594	0.0547	0.1625	0.0850	1.6392e-001	1.6392e-001	8.25331e-001
25.85000	 9.267	 3.183	3.2561	0.0575	0.1673	0.0882	1.6878e-001	1.6878e-001	8.50241e-001
25.86667	 9.368	 3.272	3.2529	0.0604	0.1720	0.0913	1.7348e-001	1.7348e-001	8.74373e-001
25.88333	 9.468	 3.362	3.2496	0.0633	0.1768	0.0946	1.7829e-001	1.7829e-001	8.99065e-001
25.90000	 9.568	 3.452	3.2463	0.0663	0.1815	0.0978	1.8304e-001	1.8304e-001	9.23513e-001
25.91667	 9.671	 3.542	3.2430	0.0694	0.1862	0.1011	1.8779e-001	1.8779e-001	9.47985e-001
25.93333	 9.775	 3.634	3.2398	0.0726	0.1911	0.1046	1.9271e-001	1.9271e-001	9.73283e-001
25.95000	 9.885	 3.728	3.2365	0.0759	0.1960	0.1081	1.9767e-001	1.9767e-001	9.98873e-001
25.96667	 9.996	 3.828	3.2332	0.0792	0.2012	0.1118	2.0296e-001	2.0296e-001	1.02610e+000
25.98333	10.110	 3.928	3.2300	0.0827	0.2065	0.1156	2.0829e-001	2.0829e-001	1.02610e+000
26.00000	10.227	 4.032	3.2267	0.0862	0.2120	0.1195	2.1379e-001	2.1379e-001	1.08196e+000
26.01667	10.350	 4.139	3.2235	0.0898	0.2176	0.1236	2.1945e-001	2.1945e-001	1.11113e+000
26.03333	10.469	 4.251	3.2202	0.0936	0.2235	0.1279	2.2542e-001	2.2542e-001	1.14194e+000
26.05000	10.590	 4.360	3.2169	0.0974	0.2292	0.1322	2.3118e-001	2.3118e-001	1.17171e+000
26.06667	10.711	 4.471	3.2137	0.1013	0.2350	0.1366	2.3705e-001	2.3705e-001	1.20203e+000
26.08333	10.832	 4.581	3.2104	0.1053	0.2408	0.1410	2.4292e-001	2.4292e-001	1.23238e+000
26.10000	10.949	 4.692	3.2072	0.1094	0.2467	0.1455	2.4878e-001	2.4878e-001	1.26275e+000
26.11667	11.061	 4.798	3.2039	0.1136	0.2523	0.1499	2.5444e-001	2.5444e-001	1.29206e+000
26.13333	11.170	 4.900	3.2007	0.1179	0.2576	0.1543	2.5983e-001	2.5983e-001	1.32005e+000
26.15000	11.276	 4.999	3.1974	0.1223	0.2628	0.1585	2.6506e-001	2.6506e-001	1.34725e+000
